CRP,idx_confirm,idx_ref
RJ2783-325,1,OSM-r
RJ2783-560,2,OSM-r
RJ2785-055,2,OSM-rw
RJ2785-085,1,OSM-n
RJ2785-090,1,OSM-r
RJ2785-580,1,OSM-r
RJ2790-100,1,OSM-r
RJ2790-147,1,OSM-r
RJ2790-210,1,OSM-n
RJ2790-340,1,OSM-r
RJ2790-381,5,OSM-nr
RJ2790-440,1,OSM-r
RJ2790-570,1,OSM-n
RJ2790-587,4,OSM-r
RJ2790-590,1,OSM-r
RJ2790-600,2,OSM-nr
RJ2790-660,2,OSM-r
RJ2790-664,1,OSM-r
RJ2790-700,2,OSM-nr
RJ2790-701,4,OSM-r
