CRP,idx_confirm,idx_ref
ZM2118-010,2,OSM-n
ZM2119-000,10,OSM-nw
ZM2119-001,10,OSM-nw
ZM2119-020,5,OSM-n
ZM2119-021,6,OSM-n
ZM2120-000,10,OSM-nrw
ZM2120-001,8,OSM-nw
ZM2120-002,8,OSM-n
ZM2120-020,6,OSM-nw
ZM2121-010,10,OSM-nw
ZM2121-020,7,OSM-n
ZM2122-010,7,OSM-n
ZM2122-011,4,OSM-n
ZM2122-080,4,OSM-n
ZM2124-002,1,OSM-r
ZM2124-090,2,OSM-n
ZM2125-000,5,OSM-nw
ZM2125-001,5,OSM-nw
ZM2126-020,5,OSM-nw
ZM2126-040,5,OSM-n
ZM2127-000,6,OSM-n
ZM2127-001,5,OSM-n
ZM2127-002,2,OSM-n
ZM2127-010,1,OSM-n
ZM2127-020,4,OSM-n
ZM2127-023,6,OSM-n
ZM2128-010,5,OSM-nw
ZM2128-020,5,OSM-n
ZM2128-050,1,OSM-n
ZM2129-040,2,OSM-nr
ZM2130-070,4,OSM-n
ZM2131-070,1,OSM-n
ZM2131-080,1,OSM-r
ZM2132-150,2,OSM-r
ZM2133-000,10,OSM-nw
ZM2133-020,5,OSM-nw
ZM2134-000,7,OSM-nw
ZM2134-001,12,OSM-nw
ZM2134-002,13,OSM-nrw
ZM2134-030,6,OSM-n
ZM2134-040,4,OSM-n
ZM2135-000,16,OSM-nrw
ZM2135-001,21,OSM-nr
ZM2135-002,6,OSM-nr
ZM2135-020,4,OSM-n
ZM2135-022,1,OSM-n
ZM2135-030,1,OSM-r
ZM2136-000,12,OSM-nw
ZM2137-013,1,OSM-n
ZM2138-010,7,OSM-n
ZM2138-013,4,OSM-n
ZM2138-020,7,OSM-n
ZM2138-030,9,OSM-nr
ZM2138-970,1,OSM-n
ZM2139-020,5,OSM-nr
ZM2139-030,7,OSM-n
ZM2141-000,5,OSM-n
ZM2141-010,5,OSM-n
ZM2142-000,1,OSM-r
ZM2142-030,1,OSM-r
ZM2144-040,4,OSM-n
ZM2151-001,1,OSM-n
ZM2151-060,1,OSM-r
ZM2161-000,5,OSM-n
ZM2161-010,2,OSM-n
ZM2170-000,8,OSM-nr
ZM2177-000,3,OSM-nr
ZM2177-010,1,OSM-n
ZM2181-110,1,OSM-n
ZM2181-160,3,OSM-nr
ZM2185-030,4,OSM-n
ZM2187-090,1,OSM-r
ZM2189-000,1,OSM-r
ZM2201-000,3,OSM-nr
ZM2201-001,3,OSM-n
ZM2201-002,4,OSM-n
ZM2201-003,1,OSM-r
ZM2202-000,6,OSM-n
ZM2202-010,7,OSM-n
ZM2202-020,6,OSM-n
ZM2202-030,6,OSM-n
ZM2203-000,8,OSM-n
ZM2203-001,10,OSM-nw
ZM2203-010,6,OSM-n
ZM2203-020,4,OSM-n
ZM2203-040,5,OSM-n
ZM2205-000,7,OSM-n
ZM2205-001,2,OSM-n
ZM2205-002,4,OSM-n
ZM2205-010,6,OSM-n
ZM2205-030,2,OSM-n
ZM2205-100,4,OSM-n
ZM2206-000,5,OSM-n
ZM2206-001,6,OSM-n
ZM2206-002,4,OSM-n
ZM2209-000,7,OSM-n
ZM2209-001,10,OSM-nr
ZM2210-000,4,OSM-n
ZM2210-040,2,OSM-n
ZM2211-000,9,OSM-n
ZM2211-010,5,OSM-n
ZM2211-020,5,OSM-n
ZM2212-010,5,OSM-n
ZM2212-020,6,OSM-n
ZM2212-030,5,OSM-n
ZM2213-000,14,OSM-nr
ZM2213-010,9,OSM-n
ZM2213-040,7,OSM-n
ZM2213-060,8,OSM-n
ZM2213-070,4,OSM-n
ZM2213-080,5,OSM-n
ZM2214-000,10,OSM-n
ZM2214-010,6,OSM-n
ZM2214-030,15,OSM-nr
ZM2214-040,4,OSM-n
ZM2214-060,5,OSM-n
ZM2214-070,5,OSM-n
ZM2214-100,11,OSM-n
ZM2215-000,15,OSM-nr
ZM2215-010,13,OSM-n
ZM2215-020,7,OSM-n
ZM2215-080,5,OSM-n
ZM2216-000,11,OSM-n
ZM2216-060,1,OSM-n
ZM2217-000,9,OSM-n
ZM2217-010,7,OSM-n
ZM2217-020,5,OSM-n
ZM2217-090,4,OSM-n
ZM2217-100,4,OSM-n
ZM2217-160,7,OSM-n
ZM2218-000,9,OSM-n
ZM2218-001,5,OSM-n
ZM2218-090,8,OSM-n
ZM2218-100,8,OSM-n
ZM2218-130,6,OSM-n
ZM2218-160,5,OSM-n
ZM2219-000,17,OSM-nr
ZM2219-001,7,OSM-nw
ZM2219-020,5,OSM-n
ZM2219-070,7,OSM-n
ZM2220-000,6,OSM-n
ZM2220-001,12,OSM-nw
ZM2220-002,13,OSM-nw
ZM2220-070,10,OSM-n
ZM2221-000,5,OSM-n
ZM2221-001,9,OSM-nw
ZM2221-040,1,OSM-w
ZM2222-000,6,OSM-n
ZM2222-001,6,OSM-n
ZM2224-001,8,OSM-n
ZM2224-110,1,OSM-n
ZM2225-000,5,OSM-n
ZM2225-001,7,OSM-n
ZM2226-000,8,OSM-n
ZM2226-001,6,OSM-n
ZM2227-000,6,OSM-n
ZM2227-001,6,OSM-n
ZM2227-210,11,OSM-n
ZM2228-000,6,OSM-n
ZM2229-000,6,OSM-n
ZM2229-001,4,OSM-n
ZM2229-110,7,OSM-n
ZM2230-010,5,OSM-n
ZM2230-015,7,OSM-n
ZM2230-020,7,OSM-n
ZM2230-070,10,OSM-nw
ZM2230-150,5,OSM-n
ZM2231-000,9,OSM-n
ZM2232-000,6,OSM-nw
ZM2232-030,6,OSM-n
ZM2232-050,8,OSM-nw
ZM2233-020,5,OSM-n
ZM2233-060,5,OSM-n
ZM2234-000,4,OSM-n
ZM2234-001,4,OSM-n
ZM2234-010,2,OSM-n
ZM2235-001,1,OSM-r
ZM2236-000,10,OSM-nw
ZM2236-020,7,OSM-n
ZM2236-080,6,OSM-n
ZM2236-090,8,OSM-n
ZM2236-100,8,OSM-n
ZM2236-110,10,OSM-n
ZM2236-120,1,OSM-n
ZM2238-000,5,OSM-n
ZM2238-240,1,OSM-r
ZM2240-000,1,OSM-r
ZM2241-000,6,OSM-n
ZM2241-001,1,OSM-r
ZM2241-120,4,OSM-n
ZM2242-001,7,OSM-nr
ZM2242-002,6,OSM-nr
ZM2242-040,9,OSM-nw
ZM2243-010,8,OSM-n
ZM2244-060,3,OSM-nr
ZM2251-000,5,OSM-nr
ZM2251-001,4,OSM-n
ZM2251-002,6,OSM-n
ZM2256-010,1,OSM-r
ZM2258-000,4,OSM-n
ZM2258-220,1,OSM-n
ZM2259-000,4,OSM-n
ZM2259-001,5,OSM-n
ZM2260-000,8,OSM-nr
ZM2260-001,4,OSM-n
ZM2260-010,6,OSM-n
ZM2260-020,5,OSM-n
ZM2260-030,5,OSM-n
ZM2260-040,5,OSM-n
ZM2260-080,2,OSM-n
ZM2260-090,4,OSM-n
ZM2261-900,4,OSM-n
ZM2265-001,2,OSM-r
ZM2265-002,10,OSM-nr
ZM2265-030,5,OSM-n
ZM2270-000,1,OSM-n
ZM2274-001,1,OSM-r
ZM2274-110,1,OSM-r
ZM2276-000,1,OSM-n
ZM2279-000,1,OSM-r
ZM2281-110,1,OSM-n
ZM2283-000,2,OSM-nr
ZM2301-000,4,OSM-n
ZM2301-040,6,OSM-n
ZM2301-100,7,OSM-n
ZM2301-150,5,OSM-n
ZM2306-000,2,OSM-r
ZM2306-001,2,OSM-nr
ZM2306-003,2,OSM-r
ZM2308-050,1,OSM-r
ZM2308-090,1,OSM-r
ZM2310-000,1,OSM-n
ZM2313-000,2,OSM-r
ZM2317-180,5,OSM-nr
ZM2319-000,2,OSM-nr
ZM2320-110,1,OSM-n
ZM2323-000,1,OSM-n
ZM2325-530,1,OSM-n
ZM2330-000,1,OSM-n
ZM2330-001,6,OSM-n
ZM2331-000,5,OSM-nr
ZM2331-002,2,OSM-n
ZM2332-000,5,OSM-n
ZM2332-001,5,OSM-n
ZM2333-000,5,OSM-n
ZM2333-001,6,OSM-n
ZM2334-000,4,OSM-n
ZM2335-020,2,OSM-n
ZM2336-040,4,OSM-n
ZM2340-000,2,OSM-r
ZM2341-000,1,OSM-r
ZM2350-000,2,OSM-r
ZM2350-001,1,OSM-r
ZM2352-030,1,OSM-r
ZM2352-090,1,OSM-r
ZM2356-020,1,OSM-n
ZM2363-000,1,OSM-n
ZM2365-000,5,OSM-n
ZM2367-000,1,OSM-n
ZM2370-080,1,OSM-n
ZM2372-080,1,OSM-r
ZM2401-000,4,OSM-n
ZM2401-100,4,OSM-n
ZM2401-400,1,OSM-r
ZM2402-300,1,OSM-r
ZM2402-700,1,OSM-n
ZM2404-000,1,OSM-n
ZM2405-030,1,OSM-r
ZM2405-060,2,OSM-nr
ZM2415-000,2,OSM-r
ZM2417-130,1,OSM-n
ZM2430-001,2,OSM-nr
ZM2430-971,1,OSM-r
ZM2431-000,1,OSM-r
ZM2431-001,1,OSM-r
ZM2431-010,5,OSM-n
ZM2432-070,1,OSM-r
ZM2433-020,1,OSM-r
ZM2435-000,8,OSM-nr
ZM2435-040,1,OSM-r
ZM2435-061,1,OSM-n
ZM2435-090,1,OSM-r
ZM2436-070,1,OSM-r
ZM2440-060,2,OSM-r
ZM2442-090,1,OSM-r
ZM2450-000,1,OSM-n
ZM2465-200,1,OSM-r
ZM2475-002,1,OSM-r
ZM2510-020,7,OSM-n
ZM2510-040,9,OSM-n
ZM2510-070,2,OSM-n
ZM2511-000,2,OSM-r
ZM2512-010,7,OSM-nr
ZM2513-020,1,OSM-r
ZM2515-000,1,OSM-r
ZM2515-040,1,OSM-r
ZM2515-050,1,OSM-r
ZM2516-130,1,OSM-n
ZM2517-001,3,OSM-nr
ZM2517-010,1,OSM-n
ZM2518-010,1,OSM-r
ZM2518-080,1,OSM-n
ZM2518-130,2,OSM-n
ZM2519-200,3,OSM-nr
ZM2520-300,1,OSM-r
ZM2522-000,1,OSM-r
ZM2522-100,4,OSM-r
ZM2524-020,1,OSM-r
ZM2533-010,1,OSM-r
ZM2537-000,1,OSM-r
ZM2538-010,1,OSM-r
ZM2540-003,1,OSM-r
ZM2543-000,1,OSM-r
ZM2545-060,1,OSM-r
ZM2546-000,1,OSM-r
ZM2559-010,6,OSM-n
ZM2561-000,4,OSM-n
ZM2561-070,4,OSM-n
ZM2561-080,8,OSM-n
ZM2561-090,4,OSM-n
ZM2562-010,4,OSM-n
ZM2562-020,2,OSM-n
ZM2562-030,5,OSM-n
ZM2562-100,5,OSM-n
ZM2563-010,1,OSM-r
ZM2613-080,1,OSM-r
ZM2615-020,1,OSM-n
ZM2631-000,1,OSM-r
ZM2634-020,2,OSM-n
ZM2701-000,1,OSM-r
ZM2710-000,2,OSM-n
ZM2710-001,4,OSM-n
ZM2712-140,1,OSM-n
ZM2715-000,4,OSM-n
ZM2720-000,2,OSM-n
ZM2720-100,6,OSM-n
ZM2720-200,8,OSM-nr
ZM2721-000,4,OSM-n
ZM2721-100,2,OSM-n
ZM2723-000,4,OSM-n
ZM2723-050,2,OSM-n
ZM2727-030,1,OSM-r
ZM2802-120,2,OSM-n
ZM2809-040,1,OSM-r
ZM2810-000,4,OSM-n
ZM2815-000,1,OSM-r
ZM2816-010,1,OSM-r
ZM2831-000,1,OSM-r
ZM2832-110,1,OSM-r
ZM2834-090,1,OSM-n
ZM2840-130,1,OSM-r
ZM2842-120,1,OSM-n
ZM2844-000,1,OSM-r
ZM2844-130,1,OSM-r
ZM2855-030,1,OSM-r
ZM2862-000,1,OSM-n
ZM2866-040,1,OSM-r
ZM2866-080,1,OSM-r
ZM2901-000,1,OSM-r
ZM2912-020,1,OSM-r
ZM2912-030,2,OSM-r
ZM2924-000,1,OSM-r
ZM2924-400,1,OSM-r
ZM2927-000,2,OSM-r
ZM2933-180,1,OSM-n
ZM2936-000,2,OSM-n
ZM2937-040,1,OSM-n
ZM2942-000,1,OSM-r
ZM2959-000,1,OSM-r
ZM2960-020,1,OSM-r
ZM2965-140,1,OSM-r
ZM2965-170,1,OSM-r
ZM2984-035,1,OSM-n
ZM2984-090,1,OSM-r
ZM2986-110,1,OSM-n
ZM2991-000,4,OSM-n
ZM2995-145,1,OSM-n
ZM2996-055,1,OSM-n
ZM2996-165,1,OSM-r
ZM2998-060,1,OSM-r
ZM3001-000,11,OSM-n
ZM3002-000,12,OSM-nr
ZM3003-050,2,OSM-n
ZM3004-000,11,OSM-nrw
ZM3004-001,5,OSM-n
ZM3004-010,1,OSM-n
ZM3006-020,6,OSM-nw
ZM3007-000,2,OSM-n
ZM3007-040,4,OSM-n
ZM3007-060,10,OSM-n
ZM3008-000,1,OSM-r
ZM3008-020,1,OSM-r
ZM3009-000,19,OSM-n
ZM3009-010,16,OSM-n
ZM3009-020,12,OSM-n
ZM3009-030,13,OSM-nr
ZM3009-100,16,OSM-nrw
ZM3010-000,18,OSM-n
ZM3010-010,9,OSM-n
ZM3010-020,8,OSM-n
ZM3010-030,10,OSM-n
ZM3010-040,7,OSM-n
ZM3010-070,8,OSM-n
ZM3011-000,13,OSM-n
ZM3011-001,17,OSM-n
ZM3011-010,16,OSM-nr
ZM3011-011,13,OSM-n
ZM3011-020,8,OSM-n
ZM3012-000,15,OSM-n
ZM3012-010,9,OSM-n
ZM3012-020,8,OSM-n
ZM3012-030,9,OSM-n
ZM3012-040,10,OSM-n
ZM3012-050,10,OSM-nrw
ZM3012-060,12,OSM-n
ZM3013-000,12,OSM-n
ZM3013-001,16,OSM-n
ZM3013-005,5,OSM-n
ZM3013-010,10,OSM-n
ZM3013-011,14,OSM-n
ZM3013-030,12,OSM-n
ZM3013-040,7,OSM-n
ZM3014-000,15,OSM-nr
ZM3014-010,6,OSM-n
ZM3015-000,19,OSM-nr
ZM3015-010,8,OSM-n
ZM3015-020,9,OSM-n
ZM3015-030,7,OSM-n
ZM3016-000,15,OSM-n
ZM3016-001,16,OSM-n
ZM3016-010,13,OSM-n
ZM3016-020,11,OSM-n
ZM3017-000,19,OSM-n
ZM3017-003,8,OSM-n
ZM3017-010,11,OSM-n
ZM3017-020,8,OSM-n
ZM3018-000,21,OSM-n
ZM3018-010,18,OSM-n
ZM3018-020,10,OSM-n
ZM3018-030,6,OSM-n
ZM3019-000,15,OSM-n
ZM3019-005,7,OSM-n
ZM3019-010,8,OSM-nw
ZM3019-020,8,OSM-n
ZM3019-030,8,OSM-nw
ZM3019-040,6,OSM-n
ZM3019-050,10,OSM-nrw
ZM3020-000,15,OSM-nw
ZM3020-020,5,OSM-n
ZM3020-030,4,OSM-n
ZM3020-050,3,OSM-nw
ZM3021-000,20,OSM-nr
ZM3021-005,5,OSM-n
ZM3021-010,4,OSM-n
ZM3021-015,4,OSM-n
ZM3021-020,4,OSM-n
ZM3021-040,6,OSM-n
ZM3021-060,7,OSM-n
ZM3021-085,3,OSM-nw
ZM3021-090,7,OSM-n
ZM3021-100,4,OSM-n
ZM3021-200,6,OSM-n
ZM3021-210,7,OSM-n
ZM3021-220,8,OSM-n
ZM3021-230,9,OSM-n
ZM3021-240,9,OSM-n
ZM3022-000,14,OSM-n
ZM3022-001,8,OSM-n
ZM3022-005,5,OSM-n
ZM3022-010,8,OSM-n
ZM3022-020,11,OSM-n
ZM3022-030,8,OSM-nr
ZM3022-040,8,OSM-n
ZM3022-050,6,OSM-n
ZM3022-060,9,OSM-n
ZM3022-070,12,OSM-nr
ZM3022-080,10,OSM-n
ZM3023-000,25,OSM-nw
ZM3023-020,9,OSM-nw
ZM3024-000,21,OSM-nrw
ZM3024-003,5,OSM-n
ZM3024-005,6,OSM-n
ZM3024-010,13,OSM-n
ZM3025-000,10,OSM-n
ZM3025-001,10,OSM-n
ZM3025-010,7,OSM-n
ZM3025-020,8,OSM-n
ZM3025-030,10,OSM-n
ZM3025-040,13,OSM-n
ZM3025-050,10,OSM-n
ZM3026-000,20,OSM-nr
ZM3026-001,19,OSM-n
ZM3026-030,18,OSM-nr
ZM3027-000,16,OSM-n
ZM3027-010,14,OSM-n
ZM3027-020,17,OSM-n
ZM3027-026,4,OSM-n
ZM3027-900,1,OSM-n
ZM3028-000,15,OSM-nr
ZM3028-001,15,OSM-nr
ZM3028-003,5,OSM-n
ZM3028-010,7,OSM-n
ZM3028-020,9,OSM-n
ZM3028-030,12,OSM-nr
ZM3028-040,10,OSM-n
ZM3028-050,11,OSM-n
ZM3029-000,15,OSM-n
ZM3029-010,8,OSM-n
ZM3029-020,5,OSM-n
ZM3029-030,10,OSM-n
ZM3029-040,12,OSM-n
ZM3029-050,4,OSM-n
ZM3029-060,10,OSM-n
ZM3029-070,9,OSM-n
ZM3029-080,8,OSM-n
ZM3029-090,12,OSM-n
ZM3030-000,10,OSM-n
ZM3030-010,6,OSM-n
ZM3030-020,14,OSM-nr
ZM3030-030,5,OSM-n
ZM3030-040,7,OSM-n
ZM3030-050,9,OSM-n
ZM3030-070,7,OSM-n
ZM3030-080,7,OSM-n
ZM3030-090,9,OSM-n
ZM3030-130,10,OSM-n
ZM3031-000,15,OSM-n
ZM3031-010,10,OSM-n
ZM3031-015,6,OSM-n
ZM3031-030,8,OSM-n
ZM3031-040,12,OSM-nr
ZM3031-050,8,OSM-n
ZM3032-000,16,OSM-n
ZM3032-010,11,OSM-n
ZM3032-020,12,OSM-n
ZM3032-030,16,OSM-n
ZM3032-040,6,OSM-n
ZM3033-000,17,OSM-n
ZM3033-010,7,OSM-n
ZM3033-020,10,OSM-nr
ZM3033-030,11,OSM-n
ZM3033-040,9,OSM-n
ZM3033-050,8,OSM-n
ZM3033-060,11,OSM-n
ZM3033-070,5,OSM-n
ZM3034-000,12,OSM-n
ZM3034-010,9,OSM-n
ZM3034-020,6,OSM-n
ZM3034-030,7,OSM-n
ZM3034-040,6,OSM-n
ZM3034-050,5,OSM-n
ZM3034-060,7,OSM-n
ZM3034-070,6,OSM-n
ZM3034-080,9,OSM-n
ZM3034-090,7,OSM-n
ZM3034-100,6,OSM-n
ZM3034-110,6,OSM-n
ZM3035-000,11,OSM-n
ZM3035-010,8,OSM-n
ZM3035-020,6,OSM-n
ZM3035-030,2,OSM-n
ZM3035-040,7,OSM-n
ZM3035-050,14,OSM-nr
ZM3035-060,6,OSM-n
ZM3035-070,8,OSM-n
ZM3035-080,7,OSM-n
ZM3035-090,6,OSM-n
ZM3035-115,5,OSM-n
ZM3035-120,5,OSM-n
ZM3035-130,8,OSM-n
ZM3036-000,4,OSM-n
ZM3041-000,2,OSM-n
ZM3042-000,7,OSM-n
ZM3042-001,2,OSM-n
ZM3045-002,8,OSM-n
ZM3046-010,8,OSM-n
ZM3047-000,13,OSM-nw
ZM3047-020,9,OSM-n
ZM3047-030,7,OSM-n
ZM3050-000,11,OSM-n
ZM3050-010,14,OSM-n
ZM3050-020,10,OSM-n
ZM3050-030,8,OSM-n
ZM3050-040,7,OSM-n
ZM3050-050,10,OSM-n
ZM3051-000,12,OSM-n
ZM3051-040,7,OSM-n
ZM3052-000,8,OSM-n
ZM3052-010,11,OSM-nw
ZM3052-020,8,OSM-n
ZM3052-030,12,OSM-nw
ZM3052-060,4,OSM-n
ZM3052-070,6,OSM-n
ZM3053-000,11,OSM-n
ZM3053-010,1,OSM-n
ZM3054-000,9,OSM-n
ZM3055-000,8,OSM-n
ZM3055-020,9,OSM-n
ZM3055-030,1,OSM-n
ZM3057-000,2,OSM-n
ZM3057-010,12,OSM-nr
ZM3057-040,5,OSM-n
ZM3057-070,7,OSM-n
ZM3058-010,1,OSM-n
ZM3059-000,1,OSM-n
ZM3059-001,6,OSM-n
ZM3059-005,2,OSM-n
ZM3059-010,7,OSM-n
ZM3059-023,2,OSM-n
ZM3060-020,7,OSM-n
ZM3060-027,2,OSM-n
ZM3060-030,5,OSM-n
ZM3061-000,3,OSM-nr
ZM3061-010,5,OSM-n
ZM3062-000,7,OSM-n
ZM3063-000,8,OSM-n
ZM3064-000,10,OSM-nr
ZM3064-100,4,OSM-n
ZM3065-000,1,OSM-r
ZM3065-020,1,OSM-n
ZM3065-030,1,OSM-r
ZM3066-060,1,OSM-n
ZM3070-000,1,OSM-r
ZM3074-000,5,OSM-r
ZM3076-000,3,OSM-nr
ZM3077-000,1,OSM-r
ZM3077-005,2,OSM-r
ZM3077-090,2,OSM-n
ZM3080-000,1,OSM-r
ZM3081-000,4,OSM-nrw
ZM3081-003,2,OSM-n
ZM3081-015,2,OSM-n
ZM3081-040,1,OSM-n
ZM3085-010,1,OSM-r
ZM3086-040,7,OSM-nr
ZM3087-000,1,OSM-r
ZM3087-010,1,OSM-r
ZM3087-040,1,OSM-r
ZM3088-000,1,OSM-r
ZM3090-000,1,OSM-r
ZM3102-000,6,OSM-n
ZM3102-001,6,OSM-n
ZM3102-002,2,OSM-n
ZM3102-004,5,OSM-n
ZM3102-020,6,OSM-n
ZM3102-030,5,OSM-n
ZM3102-050,5,OSM-n
ZM3103-000,7,OSM-nr
ZM3103-001,7,OSM-n
ZM3103-003,5,OSM-nr
ZM3103-070,6,OSM-n
ZM3103-080,5,OSM-n
ZM3104-000,2,OSM-n
ZM3104-002,2,OSM-n
ZM3104-003,2,OSM-n
ZM3104-010,4,OSM-n
ZM3105-000,5,OSM-nr
ZM3105-120,6,OSM-n
ZM3106-010,2,OSM-nr
ZM3106-060,3,OSM-nw
ZM3107-000,1,OSM-n
ZM3107-001,2,OSM-n
ZM3112-030,5,OSM-nr
ZM3112-100,6,OSM-n
ZM3112-130,8,OSM-n
ZM3114-000,5,OSM-nr
ZM3114-001,5,OSM-n
ZM3115-001,7,OSM-nr
ZM3115-020,8,OSM-nr
ZM3116-000,4,OSM-n
ZM3117-000,7,OSM-n
ZM3118-001,5,OSM-n
ZM3119-000,2,OSM-n
ZM3119-001,5,OSM-n
ZM3119-020,6,OSM-nr
ZM3122-010,2,OSM-nr
ZM3123-010,2,OSM-nr
ZM3124-020,1,OSM-r
ZM3125-010,1,OSM-r
ZM3125-040,2,OSM-nr
ZM3126-000,1,OSM-r
ZM3126-001,5,OSM-nr
ZM3126-050,2,OSM-n
ZM3127-010,2,OSM-nr
ZM3127-210,2,OSM-nr
ZM3128-070,1,OSM-r
ZM3131-010,2,OSM-n
ZM3133-100,1,OSM-r
ZM3133-200,4,OSM-r
ZM3134-001,2,OSM-r
ZM3135-010,2,OSM-r
ZM3140-010,1,OSM-n
ZM3140-020,1,OSM-r
ZM3140-040,1,OSM-r
ZM3140-050,1,OSM-r
ZM3143-000,4,OSM-r
ZM3143-001,1,OSM-r
ZM3143-003,4,OSM-r
ZM3147-100,1,OSM-r
ZM3149-000,2,OSM-n
ZM3150-020,1,OSM-r
ZM3153-001,1,OSM-r
ZM3154-000,1,OSM-r
ZM3154-100,1,OSM-n
ZM3155-000,1,OSM-r
ZM3155-050,1,OSM-r
ZM3160-000,2,OSM-nr
ZM3162-020,2,OSM-n
ZM3162-030,8,OSM-n
ZM3162-050,8,OSM-n
ZM3163-010,2,OSM-nr
ZM3164-000,2,OSM-n
ZM3164-010,2,OSM-nr
ZM3164-200,1,OSM-n
ZM3165-000,2,OSM-n
ZM3165-001,9,OSM-n
ZM3165-002,2,OSM-n
ZM3165-003,5,OSM-n
ZM3166-000,8,OSM-nr
ZM3166-010,5,OSM-n
ZM3166-030,6,OSM-n
ZM3167-060,5,OSM-nr
ZM3167-070,6,OSM-n
ZM3168-009,10,OSM-n
ZM3168-070,5,OSM-n
ZM3169-010,8,OSM-nr
ZM3169-030,12,OSM-n
ZM3169-040,12,OSM-n
ZM3169-050,1,OSM-n
ZM3172-080,2,OSM-nr
ZM3173-010,6,OSM-nr
ZM3174-000,8,OSM-nr
ZM3177-010,6,OSM-n
ZM3178-001,8,OSM-n
ZM3178-120,9,OSM-n
ZM3178-130,6,OSM-n
ZM3178-140,7,OSM-n
ZM3178-150,8,OSM-n
ZM3178-200,1,OSM-r
ZM3180-000,6,OSM-n
ZM3180-001,4,OSM-n
ZM3180-002,4,OSM-n
ZM3180-003,5,OSM-n
ZM3181-010,6,OSM-n
ZM3181-020,4,OSM-n
ZM3181-030,2,OSM-n
ZM3181-070,1,OSM-n
ZM3181-100,7,OSM-nr
ZM3182-080,1,OSM-n
ZM3183-000,5,OSM-n
ZM3183-001,6,OSM-nr
ZM3183-100,1,OSM-n
ZM3184-020,1,OSM-n
ZM3184-080,8,OSM-n
ZM3185-050,10,OSM-n
ZM3185-060,5,OSM-n
ZM3191-110,2,OSM-nr
ZM3194-010,2,OSM-nr
ZM3195-000,6,OSM-n
ZM3195-100,7,OSM-n
ZM3212-000,2,OSM-nr
ZM3220-100,2,OSM-nr
ZM3220-300,1,OSM-n
ZM3221-200,1,OSM-r
ZM3227-000,2,OSM-r
ZM3227-020,1,OSM-r
ZM3227-110,2,OSM-r
ZM3229-000,1,OSM-r
ZM3238-060,1,OSM-n
ZM3260-000,2,OSM-r
ZM3264-070,1,OSM-n
ZM3271-010,3,OSM-nr
ZM3281-001,4,OSM-r
ZM3282-001,1,OSM-r
ZM3294-000,1,OSM-r
ZM3294-100,1,OSM-r
ZM3295-000,1,OSM-r
ZM3295-010,5,OSM-nr
ZM3295-100,2,OSM-r
ZM3302-000,7,OSM-nr
ZM3303-000,3,OSM-nr
ZM3307-005,5,OSM-n
ZM3309-970,1,OSM-r
ZM3310-000,1,OSM-n
ZM3311-000,2,OSM-n
ZM3314-000,1,OSM-r
ZM3314-010,1,OSM-r
ZM3314-030,2,OSM-r
ZM3316-000,9,OSM-n
ZM3316-010,6,OSM-n
ZM3318-000,5,OSM-n
ZM3323-000,8,OSM-n
ZM3323-020,6,OSM-n
ZM3323-040,5,OSM-n
ZM3325-000,1,OSM-n
ZM3331-000,5,OSM-nr
ZM3332-000,2,OSM-nr
ZM3334-020,1,OSM-r
ZM3340-000,2,OSM-nr
ZM3342-000,8,OSM-nr
ZM3344-000,2,OSM-r
ZM3345-000,13,OSM-nrw
ZM3345-001,18,OSM-nrw
ZM3350-100,5,OSM-n
ZM3351-010,1,OSM-n
ZM3355-000,1,OSM-r
ZM3359-120,2,OSM-r
ZM3359-130,6,OSM-nw
ZM3362-050,2,OSM-r
ZM3374-001,2,OSM-n
ZM3377-000,2,OSM-nw
ZM3385-005,1,OSM-n
ZM3386-090,1,OSM-r
ZM3389-020,1,OSM-n
ZM3389-030,2,OSM-nr
ZM3389-050,1,OSM-r
ZM3402-000,1,OSM-r
ZM3402-001,6,OSM-nr
ZM3402-002,2,OSM-nr
ZM3403-001,4,OSM-n
ZM3403-002,1,OSM-n
ZM3403-003,1,OSM-r
ZM3405-100,1,OSM-n
ZM3410-060,1,OSM-r
ZM3423-000,1,OSM-r
ZM3425-060,1,OSM-n
ZM3433-020,1,OSM-n
ZM3433-025,1,OSM-r
ZM3435-000,1,OSM-n
ZM3441-000,1,OSM-n
ZM3443-000,1,OSM-r
ZM3444-000,2,OSM-nr
ZM3449-000,1,OSM-n
ZM3452-100,1,OSM-r
ZM3453-000,1,OSM-r
ZM3476-010,1,OSM-n
ZM3490-000,1,OSM-r
ZM3501-000,1,OSM-n
ZM3507-000,1,OSM-n
ZM3510-040,1,OSM-n
ZM3514-000,1,OSM-r
ZM3515-000,2,OSM-nr
ZM3526-000,1,OSM-r
ZM3527-900,1,OSM-r
ZM3533-002,2,OSM-r
ZM3533-003,1,OSM-n
ZM3535-000,1,OSM-n
ZM3542-070,2,OSM-nr
ZM3556-010,1,OSM-r
ZM3560-080,1,OSM-r
ZM3562-020,1,OSM-n
ZM3570-000,6,OSM-n
ZM3570-210,5,OSM-n
ZM3570-380,1,OSM-n
ZM3570-400,6,OSM-n
ZM3571-050,1,OSM-n
ZM3572-020,1,OSM-r
ZM3579-000,1,OSM-r
ZM3579-140,1,OSM-r
ZM3582-110,4,OSM-nrw
ZM3584-000,7,OSM-nr
ZM3585-000,9,OSM-nw
ZM3585-100,4,OSM-n
